Lo siento BB - Bad Bunny,Lo siento BB - Bad Bunny,La Santa - Bad Bunny,La Santa - Bad Bunny,Capricho 24 - Paganini,Capricho 24 - Paganini,BICHOTA - KAROL G,BICHOTA - KAROL G,Bangarang - Skrillex,Bangarang - Skrillex
time,hz,time,hz,time,hz,time,hz,time,hz
20.532698412698412,742.8955078125,37.33768707482993,0.0,16.16861678004535,893.6279296875,55.82312925170068,279.931640625,137.7415873015873,96.8994140625
20.621224489795917,226.0986328125,37.70956916099773,43.06640625,16.261496598639457,893.6279296875,56.4712925170068,43.06640625,137.92979591836735,387.59765625
20.904126984126986,732.12890625,42.72507936507937,43.06640625,16.363809523809525,2013.3544921875,56.56616780045351,279.931640625,138.0202267573696,96.8994140625
20.99238095238095,183.0322265625,42.81759637188209,0.0,16.446802721088435,839.794921875,56.65904761904762,279.931640625,138.11301587301588,86.1328125
21.18077097505669,495.263671875,42.910929705215416,53.8330078125,16.53968253968254,839.794921875,56.84526077097506,333.7646484375,138.2059863945578,96.8994140625
21.36390022675737,183.0322265625,43.746757369614514,43.06640625,16.541315192743763,1033.59375,56.93732426303855,236.865234375,138.29886621315194,96.8994140625
21.54965986394558,183.0322265625,44.304580498866216,107.666015625,16.632562358276644,839.794921875,57.03011337868481,226.0986328125,138.39165532879818,86.1328125
21.64253968253968,183.0322265625,51.92208616780045,269.1650390625,16.632743764172336,861.328125,57.12299319727891,226.0986328125,138.48453514739228,86.1328125
21.735419501133787,183.0322265625,53.03736961451247,355.2978515625,16.725532879818594,850.5615234375,57.30875283446712,226.0986328125,138.57750566893424,96.8994140625
21.828843537414965,247.6318359375,54.89233560090703,43.06640625,16.81877551020408,893.6279296875,57.40163265306123,226.0986328125,138.6702947845805,86.1328125
21.922086167800455,290.6982421875,56.28807256235827,344.53125,16.828208616780046,2013.3544921875,57.49487528344671,269.1650390625,138.7631746031746,86.1328125
22.019954648526078,882.861328125,56.564353741496596,64.599609375,16.91265306122449,1012.060546875,57.587755102040816,269.1650390625,138.85614512471656,96.8994140625
22.11283446712018,882.861328125,57.95700680272109,0.0,17.001269841269842,506.0302734375,57.68063492063492,269.1650390625,139.04190476190476,96.8994140625
22.205714285714286,882.861328125,59.62984126984127,118.4326171875,17.096961451247164,839.794921875,57.77342403628118,258.3984375,139.22766439909296,96.8994140625
22.391473922902495,882.861328125,60.28,118.4326171875,17.189750566893423,829.0283203125,57.86621315192744,247.6318359375,139.32045351473923,86.1328125
22.762993197278913,882.861328125,63.43691609977324,0.0,17.376145124716555,904.39453125,58.051700680272106,215.33203125,139.41351473922902,107.666015625
22.84952380952381,129.19921875,65.2019954648526,43.06640625,17.4702947845805,1055.126953125,58.142766439909295,0.0,139.69206349206348,96.8994140625
22.942403628117916,129.19921875,65.38820861678005,96.8994140625,17.479274376417234,2121.0205078125,58.237641723356006,236.865234375,139.8778231292517,96.8994140625
23.035283446712018,129.19921875,65.38829931972789,107.666015625,17.577052154195012,2702.4169921875,58.33043083900227,226.0986328125,139.9707029478458,96.8994140625
23.40734693877551,193.798828125,66.0380045351474,53.8330078125,17.6562358276644,1076.66015625,58.42321995464852,215.33203125,140.06603174603174,387.59765625
23.778321995464854,129.19921875,66.50222222222222,32.2998046875,17.665124716553287,2131.787109375,58.516190476190474,226.0986328125,140.2493424036281,96.8994140625
23.87628117913832,732.12890625,66.59573696145125,107.666015625,17.749115646258502,1076.66015625,58.61097505668934,452.197265625,140.34222222222223,96.8994140625
23.964081632653063,129.19921875,66.68861678004535,107.666015625,17.758095238095237,2142.5537109375,58.70204081632653,236.865234375,140.43501133786847,86.1328125
24.059047619047618,376.8310546875,67.71138321995466,236.865234375,17.840544217687075,904.39453125,58.704036281179135,473.73046875,140.52798185941043,96.8994140625
24.151836734693877,366.064453125,70.49678004535147,118.4326171875,17.850884353741495,2131.787109375,62.78902494331066,269.1650390625,140.62086167800453,96.8994140625
24.428480725623583,129.19921875,70.77487528344672,53.8330078125,17.931428571428572,667.529296875,63.43909297052154,258.3984375,140.71374149659863,96.8994140625
24.712380952380954,753.662109375,70.86775510204082,53.8330078125,18.024308390022675,667.529296875,65.66839002267574,279.931640625,140.89904761904762,43.06640625
24.80517006802721,742.8955078125,71.70548752834468,269.1650390625,18.119092970521542,893.6279296875,66.13315192743764,322.998046875,141.36390022675738,96.8994140625
24.898049886621315,742.8955078125,72.63283446712018,96.8994140625,18.211972789115645,893.6279296875,66.41024943310657,139.9658203125,141.45678004535148,96.8994140625
24.990839002267574,732.12890625,73.00426303854876,86.1328125,18.30485260770975,893.6279296875,69.75555555555556,333.7646484375,141.54975056689344,107.666015625
25.17342403628118,355.2978515625,73.0972335600907,96.8994140625,18.397732426303854,893.6279296875,70.59102040816326,279.931640625,141.8282993197279,96.8994140625
25.26893424036281,667.529296875,73.6540589569161,43.06640625,18.40716553287982,2013.3544921875,70.68380952380953,269.1650390625,142.1069387755102,96.8994140625
25.36172335600907,656.7626953125,73.7469387755102,43.06640625,18.49061224489796,893.6279296875,70.77614512471655,204.5654296875,142.29514739229026,387.59765625
25.454421768707483,635.2294921875,73.93306122448979,86.1328125,18.59292517006803,2013.3544921875,70.86902494331066,204.5654296875,142.38557823129253,96.8994140625
25.543038548752836,129.19921875,76.06893424036281,43.06640625,18.674467120181404,667.529296875,71.05478458049886,204.5654296875,142.47836734693877,86.1328125
25.728979591836733,150.732421875,76.26004535147392,678.2958984375,18.863219954648525,1022.8271484375,71.05569160997733,312.2314453125,142.57124716553287,86.1328125
25.914739229024942,150.732421875,76.99954648526077,258.3984375,18.95501133786848,893.6279296875,71.14857142857143,312.2314453125,142.66421768707482,96.8994140625
26.01124716553288,581.396484375,77.64816326530612,75.3662109375,19.04798185941043,904.39453125,71.24145124716553,312.2314453125,142.7570068027211,86.1328125
26.101043083900226,215.33203125,78.1124716553288,64.599609375,19.142131519274376,1055.126953125,71.33433106575964,312.2314453125,142.8498866213152,86.1328125
26.47328798185941,301.46484375,78.20544217687075,75.3662109375,19.15673469387755,2788.5498046875,71.42721088435374,312.2314453125,142.94285714285715,96.8994140625
26.56517006802721,183.0322265625,78.85560090702948,75.3662109375,19.23374149659864,904.39453125,71.51981859410431,279.931640625,143.0356462585034,86.1328125
26.658049886621317,183.0322265625,83.31392290249433,86.1328125,19.249614512471656,2788.5498046875,71.6120634920635,204.5654296875,143.12852607709752,86.1328125
27.308208616780046,183.0322265625,83.40689342403628,96.8994140625,19.32780045351474,1044.3603515625,71.6126984126984,279.931640625,143.22149659863945,96.8994140625
27.68308390022676,581.396484375,83.96371882086167,43.06640625,19.33687074829932,2121.0205078125,71.7978231292517,204.5654296875,143.31437641723355,96.8994140625
27.959002267573695,258.3984375,84.05659863945579,43.06640625,19.41950113378685,904.39453125,71.79873015873015,312.2314453125,143.40725623582767,96.8994140625
28.05160997732426,226.0986328125,87.95782312925171,75.3662109375,19.43473922902494,2713.18359375,71.89070294784581,204.5654296875,143.50013605442177,96.8994140625
28.42331065759637,247.6318359375,88.51510204081633,75.3662109375,19.51238095238095,904.39453125,71.89160997732426,312.2314453125,143.50095238095238,193.798828125
28.515736961451246,193.798828125,88.97886621315193,0.0,19.60326530612245,667.529296875,72.01859410430839,4360.4736328125,143.59301587301587,96.8994140625
28.608616780045352,193.798828125,91.6778231292517,645.99609375,19.699410430839002,1055.126953125,72.17233560090703,559.86328125,143.68580498866214,86.1328125
28.701496598639455,193.798828125,91.77106575963718,689.0625,19.79092970521542,893.6279296875,72.45179138321996,656.7626953125,143.77886621315193,107.666015625
28.887256235827664,193.798828125,91.95646258503402,645.99609375,19.883809523809525,893.6279296875,72.54204081632653,344.53125,143.96462585034013,107.666015625
29.073560090702948,258.3984375,92.04970521541951,689.0625,19.976145124716552,829.0283203125,72.63201814058957,0.0,144.0574149659864,96.8994140625
29.168344671201815,484.4970703125,92.41768707482993,269.1650390625,20.069115646258503,839.794921875,72.72770975056689,333.7646484375,144.1502947845805,96.8994140625
29.261315192743766,495.263671875,92.60308390022676,226.0986328125,20.07065759637188,1022.8271484375,74.12045351473922,279.931640625,144.2431746031746,96.8994140625
29.63310657596372,527.5634765625,92.9726984126984,0.0,20.16199546485261,839.794921875,74.21333333333334,279.931640625,144.33596371882086,86.1328125
29.723718820861677,258.3984375,94.27337868480726,43.06640625,20.25487528344671,839.794921875,74.40507936507936,990.52734375,144.52426303854875,387.59765625
29.816598639455783,258.3984375,94.36625850340135,43.06640625,20.34766439909297,829.0283203125,74.49795918367347,990.52734375,144.61469387755102,96.8994140625
29.909387755102042,247.6318359375,94.83065759637188,43.06640625,20.351927437641724,1335.05859375,75.88743764172335,549.0966796875,144.70757369614512,96.8994140625
30.002267573696145,247.6318359375,95.2021768707483,43.06640625,20.44063492063492,839.794921875,75.98031746031747,549.0966796875,144.8003628117914,86.1328125
30.09514739229025,247.6318359375,95.66702947845805,96.8994140625,20.530068027210884,430.6640625,77.0928798185941,312.2314453125,144.89333333333335,96.8994140625
30.1881179138322,258.3984375,96.31727891156463,107.666015625,20.62639455782313,839.794921875,77.46412698412698,279.931640625,144.98621315192744,96.8994140625
30.28108843537415,269.1650390625,98.26748299319728,75.3662109375,20.636553287981858,2045.654296875,78.8595918367347,549.0966796875,145.07909297052154,96.8994140625
30.379138321995466,882.861328125,98.36036281179139,75.3662109375,20.71909297052154,818.26171875,79.04281179138322,247.6318359375,145.1718820861678,86.1328125
30.55954648526077,247.6318359375,99.4746485260771,43.06640625,20.71954648526077,872.0947265625,80.24843537414966,32.2998046875,145.26485260770974,96.8994140625
30.651972789115646,193.798828125,100.31056689342404,43.06640625,20.812698412698413,904.39453125,80.34331065759638,269.1650390625,145.357641723356,86.1328125
30.750657596371884,882.861328125,103.37523809523809,0.0,20.906757369614514,1044.3603515625,81.73895691609977,559.86328125,145.4505215419501,86.1328125
30.93106575963719,247.6318359375,104.21151927437641,43.06640625,20.999727891156464,1055.126953125,82.9437641723356,247.6318359375,145.5434013605442,86.1328125
31.02394557823129,247.6318359375,104.58303854875284,43.06640625,21.092517006802723,1044.3603515625,83.31528344671202,247.6318359375,145.63637188208617,96.8994140625
31.116825396825398,247.6318359375,104.67591836734694,43.06640625,21.18421768707483,904.39453125,84.43328798185941,656.7626953125,145.72925170068027,96.8994140625
31.2097052154195,247.6318359375,107.2766439909297,53.8330078125,21.275102040816325,667.529296875,84.61387755102041,43.06640625,145.82213151927436,96.8994140625
31.580408163265307,150.732421875,108.48426303854875,75.3662109375,21.37142857142857,1076.66015625,84.70848072562359,247.6318359375,146.10086167800455,107.666015625
31.771519274376416,785.9619140625,109.69142857142857,43.06640625,21.46267573696145,882.861328125,84.80489795918368,667.529296875,146.1936507936508,96.8994140625
32.23083900226757,183.0322265625,109.78430839002267,43.06640625,21.5556462585034,893.6279296875,85.91609977324264,269.1650390625,146.37941043083902,96.8994140625
32.417142857142856,247.6318359375,109.87718820861679,43.06640625,21.64861678004535,904.39453125,86.12172335600907,2627.05078125,146.47229024943312,96.8994140625
32.51020408163265,269.1650390625,109.97034013605442,75.3662109375,21.74140589569161,893.6279296875,87.6831746031746,549.0966796875,146.65886621315192,193.798828125
32.69986394557823,732.12890625,110.62013605442176,32.2998046875,21.834285714285713,893.6279296875,89.07383219954649,247.6318359375,146.7509297052154,96.8994140625
32.792743764172336,732.12890625,111.92063492063492,53.8330078125,21.925260770975058,667.529296875,89.16689342403627,269.1650390625,146.84371882086168,86.1328125
32.97442176870749,247.6318359375,112.85242630385487,409.130859375,22.108208616780047,333.7646484375,89.53877551020408,312.2314453125,146.93668934240364,96.8994140625
33.06739229024943,258.3984375,113.13233560090703,559.86328125,22.215238095238096,2013.3544921875,91.67510204081633,322.998046875,147.02956916099774,96.8994140625
33.16036281179138,269.1650390625,113.3180045351474,549.0966796875,22.393560090702948,1130.4931640625,91.7698866213152,549.0966796875,147.12235827664398,86.1328125
33.7178231292517,290.6982421875,113.50503401360544,699.8291015625,22.423038548752835,4629.638671875,92.16027210884354,2788.5498046875,147.2152380952381,86.1328125
34.18086167800453,129.19921875,113.59791383219955,699.8291015625,22.49641723356009,2314.8193359375,92.32489795918367,279.931640625,147.30820861678004,96.8994140625
34.27374149659864,129.19921875,113.96943310657596,699.8291015625,22.585578231292516,1873.388671875,92.41777777777777,279.931640625,147.4009977324263,86.1328125
34.366621315192745,129.19921875,114.33714285714285,247.6318359375,22.678458049886622,1873.388671875,92.51065759637189,279.931640625,147.4938775510204,86.1328125
34.55238095238095,129.19921875,114.61560090702947,226.0986328125,22.779410430839004,2831.6162109375,93.53469387755102,559.86328125,147.58684807256236,96.8994140625
34.646621315192746,290.6982421875,114.80607709750566,785.9619140625,22.86784580498866,2304.052734375,96.50775510204082,667.529296875,147.67972789115646,96.8994140625
34.739501133786845,290.6982421875,115.45433106575963,559.86328125,22.960997732426303,2336.3525390625,97.61904761904762,279.931640625,147.77260770975056,96.8994140625
34.92761904761905,570.6298828125,115.55410430839002,1378.125,23.041814058956916,904.39453125,98.17632653061224,279.931640625,147.86548752834466,96.8994140625
35.203537414965986,247.6318359375,115.64009070294784,559.86328125,23.13469387755102,904.39453125,98.26920634920634,279.931640625,147.86630385487527,193.798828125
35.295419501133786,129.19921875,115.64707482993197,1388.8916015625,23.144489795918368,2067.1875,98.36181405895691,247.6318359375,147.9583673469388,96.8994140625
35.29641723356009,247.6318359375,115.73297052154194,559.86328125,23.22902494331066,1076.66015625,99.10485260770974,247.6318359375,148.05115646258503,86.1328125
35.38829931972789,129.19921875,115.8259410430839,570.6298828125,23.321179138321995,990.52734375,99.29151927437641,355.2978515625,148.14421768707484,107.666015625
35.38965986394558,290.6982421875,115.918820861678,570.6298828125,23.599455782312926,947.4609375,100.49804988662132,247.6318359375,148.32997732426304,107.666015625
35.481179138322,129.19921875,117.58775510204082,226.0986328125,23.69233560090703,947.4609375,100.78086167800454,742.8955078125,148.4227664399093,96.8994140625
35.57786848072563,581.396484375,117.9590022675737,193.798828125,23.78530612244898,958.2275390625,100.86938775510204,226.0986328125,148.6085260770975,96.8994140625
35.67056689342404,559.86328125,118.14485260770975,204.5654296875,23.893786848072562,2810.0830078125,101.24199546485261,355.2978515625,148.98004535147393,96.8994140625
35.8540589569161,290.6982421875,118.42349206349206,204.5654296875,23.970702947845805,915.1611328125,102.35619047619048,312.2314453125,149.07292517006803,96.8994140625
35.946938775510205,290.6982421875,119.26294784580499,624.462890625,24.06358276643991,915.1611328125,103.66222222222223,990.52734375,149.16571428571427,86.1328125
36.044716553287984,872.0947265625,119.6312925170068,247.6318359375,24.156281179138322,893.6279296875,103.93478458049887,269.1650390625,149.25868480725623,96.8994140625
36.22566893424036,301.46484375,119.81687074829932,226.0986328125,24.25387755102041,1453.4912109375,104.02775510204081,279.931640625,149.35156462585033,96.8994140625
36.31873015873016,322.998046875,119.91229024943311,527.5634765625,24.26612244897959,2906.982421875,104.12063492063493,279.931640625,149.4443537414966,86.1328125
36.41106575963719,258.3984375,120.00517006802721,527.5634765625,24.34294784580499,1001.2939453125,104.21578231292517,549.0966796875,149.81587301587302,86.1328125
36.5037641723356,236.865234375,120.01396825396826,1571.923828125,24.35138321995465,2002.587890625,104.30458049886622,64.599609375,149.90857142857143,64.599609375
36.78775510204082,872.0947265625,120.56734693877551,1108.9599609375,24.44798185941043,2444.0185546875,105.14231292517007,279.931640625,150.00172335600908,96.8994140625
36.874920634920635,193.798828125,120.65560090702948,559.86328125,24.533333333333335,1550.390625,105.69968253968254,290.6982421875,150.83718820861677,43.06640625
36.96798185941043,215.33203125,120.74848072562358,559.86328125,24.546485260770975,3111.5478515625,106.34947845804989,247.6318359375,151.3019501133787,86.1328125
37.15374149659864,215.33203125,120.75319727891157,1119.7265625,24.633832199546486,2454.78515625,106.4421768707483,226.0986328125,152.04498866213152,86.1328125
37.33950113378685,215.33203125,120.84607709750567,1119.7265625,24.73732426303855,3714.4775390625,106.6281179138322,247.6318359375,152.13795918367347,96.8994140625
37.43265306122449,247.6318359375,120.93895691609977,1119.7265625,24.81015873015873,1335.05859375,106.72090702947845,236.865234375,163.37596371882086,43.06640625
37.52526077097506,215.33203125,121.03183673469388,1119.7265625,24.8324716553288,3983.642578125,107.09342403628118,355.2978515625,167.64888888888888,96.8994140625
38.17514739229025,183.0322265625,121.3069387755102,699.8291015625,24.898684807256235,818.26171875,112.20145124716554,312.2314453125,169.87791383219954,86.1328125
38.268027210884355,183.0322265625,121.860589569161,269.1650390625,24.899319727891157,893.6279296875,112.48272108843537,624.462890625,171.18585034013606,990.52734375
38.45378684807256,183.0322265625,122.1392290249433,269.1650390625,24.989750566893424,602.9296875,112.57251700680273,258.3984375,172.0142403628118,96.8994140625
38.54666666666667,183.0322265625,122.41750566893424,226.0986328125,25.08263038548753,602.9296875,112.94448979591837,312.2314453125,173.87138321995465,43.06640625
38.73396825396826,366.064453125,122.6964172335601,258.3984375,25.177142857142858,796.728515625,113.03736961451247,312.2314453125,174.17931972789117,3520.6787109375
39.2908843537415,322.998046875,123.62539682539682,279.931640625,25.182222222222222,1399.658203125,113.78031746031746,301.46484375,174.27219954648527,3520.6787109375
39.75419501133787,193.798828125,123.99528344671202,86.1328125,25.456145124716553,839.794921875,116.65968253968254,312.2314453125,176.3787755102041,0.0
39.84707482993197,193.798828125,125.85297052154195,96.8994140625,25.54902494331066,839.794921875,118.33097505668934,247.6318359375,178.60861678004534,86.1328125
39.939954648526076,193.798828125,125.94585034013605,96.8994140625,25.641814058956918,829.0283203125,118.42385487528345,247.6318359375,179.91655328798186,990.52734375
40.03283446712018,193.798828125,127.43156462585034,53.8330078125,25.745396825396824,2099.4873046875,119.16698412698413,258.3984375,182.60208616780045,43.06640625
40.1265306122449,290.6982421875,127.52399092970522,0.0,25.82748299319728,818.26171875,119.53950113378684,376.8310546875,182.91002267573697,3520.6787109375
40.4043537414966,193.798828125,128.1750566893424,107.666015625,25.920544217687073,839.794921875,121.0247619047619,279.931640625,183.00290249433107,3520.6787109375
40.776326530612245,247.6318359375,128.63909297052155,64.599609375,26.015510204081632,1087.4267578125,121.2085260770975,43.06640625,186.9675283446712,53.8330078125
40.86920634920635,247.6318359375,129.56761904761905,32.2998046875,26.134149659863947,4145.1416015625,122.13814058956916,139.9658203125,187.06031746031746,43.06640625
40.96725623582766,861.328125,130.68253968253967,75.3662109375,26.2162358276644,2863.916015625,122.5111111111111,312.2314453125,187.33877551020407,21.533203125
41.06040816326531,893.6279296875,130.86793650793652,32.2998046875,26.306303854875285,2530.1513671875,123.90430839002268,312.2314453125,191.3328798185941,53.8330078125
41.15074829931973,592.1630859375,130.961179138322,75.3662109375,26.395011337868482,2034.8876953125,123.99718820861678,312.2314453125,191.42566893424035,43.06640625
41.153287981859414,893.6279296875,131.0540589569161,75.3662109375,26.479455782312925,1033.59375,124.27628117913832,366.064453125,193.37659863945578,96.8994140625
41.24607709750567,882.861328125,131.05578231292517,279.931640625,26.572335600907028,1033.59375,124.64734693877551,312.2314453125,195.698231292517,53.8330078125
41.338684807256236,850.5615234375,133.47274376417235,527.5634765625,26.580589569161,2013.3544921875,125.48326530612245,312.2314453125,195.79102040816326,43.06640625
41.42666666666667,269.1650390625,133.74693877551022,0.0,26.673922902494333,2067.1875,126.87619047619047,279.931640625,196.0694784580499,21.533203125
41.519727891156464,290.6982421875,133.93786848072563,613.6962890625,26.757732426303853,990.52734375,127.61922902494331,279.931640625,197.18702947845804,376.8310546875
41.70548752834467,290.6982421875,135.14013605442176,0.0,26.85061224489796,990.52734375,127.98956916099773,139.9658203125,199.32897959183674,1055.126953125
41.798367346938775,290.6982421875,135.2330158730159,0.0,26.859410430839002,2034.8876953125,129.84807256235828,247.6318359375,199.87791383219954,64.599609375
41.891519274376414,322.998046875,135.60489795918366,43.06640625,26.940226757369615,602.9296875,130.5916553287982,312.2314453125,200.0635827664399,53.8330078125
41.984308390022676,312.2314453125,137.83410430839,53.8330078125,27.125260770975057,516.796875,131.05605442176872,312.2314453125,200.15637188208618,43.06640625
42.0766439909297,247.6318359375,138.66956916099772,0.0,27.22113378684807,872.0947265625,131.14884353741496,301.46484375,202.29868480725622,764.4287109375
42.264489795918365,495.263671875,139.0416326530612,64.599609375,27.3297052154195,2734.716796875,131.24172335600906,301.46484375,202.38730158730158,258.3984375
42.355283446712015,247.6318359375,140.2485260770975,0.0,27.408798185941045,1098.193359375,131.33469387755102,312.2314453125,202.48453514739228,775.1953125
42.448526077097505,290.6982421875,140.63174603174602,1388.8916015625,27.43401360544218,4091.30859375,131.61333333333334,312.2314453125,202.76108843537415,527.5634765625
42.54004535147392,129.19921875,141.64272108843537,118.4326171875,27.499954648526078,893.6279296875,131.70612244897958,301.46484375,203.04027210884354,592.1630859375
42.63283446712018,118.4326171875,145.72879818594103,43.06640625,27.59292517006803,904.39453125,131.798820861678,279.931640625,203.32154195011339,904.39453125
42.72598639455782,150.732421875,145.82167800453516,43.06640625,27.685714285714287,893.6279296875,131.98485260770974,312.2314453125,203.40907029478458,269.1650390625
42.81886621315193,150.732421875,146.7501133786848,0.0,27.780045351473923,1065.8935546875,132.07773242630387,312.2314453125,203.50122448979593,183.0322265625
43.00462585034013,150.732421875,146.8429931972789,0.0,27.871473922902496,893.6279296875,132.17024943310656,269.1650390625,204.2493424036281,785.9619140625
43.098684807256234,290.6982421875,147.3082993197279,107.666015625,27.9643537414966,893.6279296875,132.35609977324262,279.931640625,204.52843537414967,839.794921875
43.19092970521542,215.33203125,148.0508843537415,53.8330078125,28.616145124716553,1087.4267578125,132.4487074829932,247.6318359375,204.62004535147392,689.0625
43.47102040816326,387.59765625,148.88662131519274,32.2998046875,28.704943310657598,602.9296875,132.54167800453516,258.3984375,204.7092970521542,258.3984375
43.840816326530614,183.0322265625,149.07301587301586,107.666015625,28.7978231292517,602.9296875,132.6342857142857,226.0986328125,204.899410430839,775.1953125
43.84172335600907,290.6982421875,149.72290249433107,75.3662109375,28.891791383219953,732.12890625,132.6393650793651,829.0283203125,205.0829931972789,516.796875
44.03056689342404,656.7626953125,150.18702947845804,43.06640625,28.98467120181406,732.12890625,132.72761904761904,279.931640625,205.17541950113377,462.9638671875
44.119455782312926,183.0322265625,150.2801814058957,75.3662109375,29.077551020408162,732.12890625,132.7322448979592,829.0283203125,205.4592290249433,1076.66015625
44.21233560090703,183.0322265625,152.32390022675736,118.4326171875,29.170430839002268,732.12890625,132.82049886621314,279.931640625,205.5494784580499,764.4287109375
44.30648526077098,333.7646484375,152.78766439909296,43.06640625,29.262766439909296,667.529296875,132.91337868480727,279.931640625,205.6459863945578,1195.0927734375
44.58512471655329,333.7646484375,154.36662131519273,43.06640625,29.356190476190477,732.12890625,133.00625850340137,279.931640625,205.74603174603175,2045.654296875
44.678004535147394,333.7646484375,155.2950566893424,0.0,29.454331065759636,1356.591796875,133.0108843537415,829.0283203125,205.82702947845806,635.2294921875
44.863401360544216,290.6982421875,155.3887528344671,96.8994140625,29.72517006802721,430.6640625,133.09913832199547,279.931640625,205.91619047619048,193.798828125
45.1437641723356,495.263671875,155.4816326530612,96.8994140625,29.818049886621314,430.6640625,133.1914739229025,215.33203125,206.03637188208617,3434.5458984375
45.23455782312925,247.6318359375,156.13133786848073,43.06640625,29.91482993197279,893.6279296875,133.2843537414966,215.33203125,206.12798185941043,3283.8134765625
45.97605442176871,64.599609375,158.6443537414966,667.529296875,30.007709750566892,893.6279296875,133.37814058956917,322.998046875,206.29142857142858,635.2294921875
47.46267573696145,129.19921875,160.49714285714285,96.8994140625,30.100589569161,893.6279296875,133.60380952380953,5060.302734375,206.85061224489795,861.328125
47.9308843537415,581.396484375,160.58984126984126,75.3662109375,30.19356009070295,904.39453125,133.938231292517,656.7626953125,207.03283446712018,441.4306640625
50.34176870748299,107.666015625,161.23972789115646,43.06640625,30.286349206349207,893.6279296875,134.0282993197279,322.998046875,207.1277097505669,678.2958984375
50.806439909297055,139.9658203125,162.26104308390023,0.0,30.37922902494331,893.6279296875,134.1184580498866,0.0,207.30938775510205,193.798828125
50.899410430839005,150.732421875,164.4043537414966,839.794921875,30.47219954648526,904.39453125,135.70022675736962,333.7646484375,207.40235827664398,204.5654296875
56.0075283446712,118.4326171875,164.4972335600907,839.794921875,30.56498866213152,893.6279296875,135.98439909297053,990.52734375,207.49551020408163,236.865234375
56.285714285714285,64.599609375,164.58539682539683,279.931640625,30.659773242630386,1119.7265625,136.07727891156463,990.52734375,207.8669387755102,226.0986328125
56.37859410430839,64.599609375,164.8669387755102,624.462890625,30.75265306122449,1119.7265625,136.72027210884355,139.9658203125,208.2421768707483,667.529296875
61.85859410430839,75.3662109375,166.3481179138322,43.06640625,30.84172335600907,667.529296875,137.4667573696145,549.0966796875,208.33514739229025,678.2958984375
62.13750566893424,107.666015625,166.4421768707483,183.0322265625,31.022494331065758,75.3662109375,138.57931972789115,312.2314453125,208.52009070294784,581.396484375
64.64471655328798,43.06640625,166.905306122449,32.2998046875,31.115374149659864,75.3662109375,138.67219954648527,312.2314453125,209.0740136054422,183.0322265625
66.31673469387755,64.599609375,167.27691609977325,43.06640625,31.208253968253967,75.3662109375,138.95056689342402,279.931640625,209.63274376417235,355.2978515625
66.40961451247165,64.599609375,168.20562358276644,32.2998046875,31.30095238095238,53.8330078125,139.6934240362812,258.3984375,209.7255328798186,344.53125
66.59727891156463,290.6982421875,168.39374149659864,312.2314453125,31.394013605442176,75.3662109375,140.2488888888889,43.06640625,209.9106575963719,269.1650390625
66.69015873015873,290.6982421875,170.43510204081633,75.3662109375,31.48671201814059,53.8330078125,140.34603174603174,549.0966796875,210.1950113378685,947.4609375
66.78312925170069,301.46484375,170.90675736961452,936.6943359375,31.579591836734693,53.8330078125,141.73496598639457,43.06640625,210.2877097505669,925.927734375
66.87845804988662,592.1630859375,173.50049886621315,118.4326171875,31.672834467120182,96.8994140625,141.82984126984127,279.931640625,210.38031746031746,893.6279296875
67.15392290249433,215.33203125,174.15691609977324,861.328125,31.765532879818593,75.3662109375,142.29396825396825,247.6318359375,210.47292517006804,861.328125
67.34530612244897,882.861328125,176.28589569160997,0.0,31.8584126984127,75.3662109375,143.04018140589568,624.462890625,210.57242630385488,1647.2900390625
67.62485260770976,990.52734375,176.3787755102041,0.0,,,143.31827664399094,559.86328125,210.65587301587303,527.5634765625
68.82884353741497,581.396484375,176.4716553287982,0.0,,,143.32453514739228,1302.7587890625,210.74875283446713,527.5634765625
68.92163265306122,570.6298828125,176.6574149659864,0.0,,,143.77986394557823,226.0986328125,210.84163265306123,527.5634765625
70.31501133786848,592.1630859375,176.7502947845805,0.0,,,144.05959183673468,355.2978515625,210.93133786848074,150.732421875
70.5007709750567,592.1630859375,177.2150566893424,43.06640625,,,144.43074829931973,312.2314453125,211.02421768707484,150.732421875
71.70566893424036,290.6982421875,177.40126984126985,96.8994140625,,,144.6138775510204,0.0,211.11709750566894,150.732421875
71.79755102040816,172.265625,178.70167800453515,107.666015625,,,144.8962358276644,441.4306640625,211.21414965986395,645.99609375
71.89142857142858,290.6982421875,179.81560090702948,32.2998046875,,,144.9877551020408,279.931640625,211.30902494331065,882.861328125
73.100589569161,495.263671875,182.04507936507937,75.3662109375,,,145.1732426303855,247.6318359375,211.39927437641722,570.6298828125
73.47210884353741,495.263671875,184.27573696145126,258.3984375,,,145.73668934240362,979.7607421875,211.58566893424037,645.99609375
75.8877097505669,581.396484375,184.36843537414967,236.865234375,,,145.82367346938776,279.931640625,211.67845804988661,635.2294921875
75.980589569161,581.396484375,184.4709297052154,1378.125,,,146.10548752834467,656.7626953125,211.77079365079365,570.6298828125
76.0734693877551,581.396484375,184.8425396825397,1388.8916015625,,,146.19836734693877,656.7626953125,211.8614058956916,301.46484375
76.16634920634921,581.396484375,184.93070294784582,829.0283203125,,,146.29124716553287,656.7626953125,211.95437641723356,312.2314453125
